step,alteration,octave,pitch,type,duration,measureCount,voice
G,,4,G4,half,2.0,32,1329830712592
Rest,,,Rest,half,2.0,32,1329830712592
G,,5,G5,half,2.0,33,1329830712592
G,,5,G5,quarter,1.0,33,1329830712592
G,,5,G5,quarter,1.0,33,1329830712592
F,0,5,F5,half,2.0,34,1329830712592
E,-1,5,E[-1]5,half,2.0,34,1329830712592
D,,5,D5,quarter,1.0,35,1329830712592
D,,5,D5,quarter,1.0,35,1329830712592
D,,5,D5,half,2.0,35,1329830712592
C,,5,C5,quarter,1.0,36,1329830712592
C,,5,C5,quarter,1.0,36,1329830712592
C,,5,C5,half,2.0,36,1329830712592
B,-1,4,B[-1]4,half,2.0,37,1329830712592
B,,4,B4,half,2.0,37,1329830712592
F,0,5,F5,quarter,1.0,38,1329830712592
F,1,5,F[1]5,quarter,1.0,38,1329830712592
F,1,5,F[1]5,half,2.0,38,1329830712592
D,,5,D5,half,2.0,39,1329830712592
D,,5,D5,quarter,1.0,39,1329830712592
D,,5,D5,quarter,1.0,39,1329830712592
C,,5,C5,quarter,1.0,40,1329830712592
C,,5,C5,quarter,1.0,40,1329830712592
C,,5,C5,half,2.0,40,1329830712592
B,-1,4,B[-1]4,quarter,1.0,41,1329830712592
B,,4,B4,quarter,1.0,41,1329830712592
B,,4,B4,quarter,1.0,41,1329830712592
B,,4,B4,quarter,1.0,41,1329830712592
C,,5,C5,quarter,1.0,42,1329830712592
B,-1,4,B[-1]4,quarter,1.0,42,1329830712592
A,,4,A4,quarter,1.0,42,1329830712592
A,,4,A4,quarter,1.0,42,1329830712592
G,,4,G4,half,2.0,43,1329830712592
B,-1,4,B[-1]4,half,2.0,43,1329830712592
C,,5,C5,quarter,1.5,44,1329830712592
C,,5,C5,eighth,0.5,44,1329830712592
G,,4,G4,quarter,1.0,44,1329830712592
A,,4,A4,quarter,1.0,44,1329830712592
B,-1,4,B[-1]4,quarter,1.5,45,1329830712592
C,,5,C5,eighth,0.5,45,1329830712592
D,,5,D5,quarter,1.5,45,1329830712592
E,-1,5,E[-1]5,eighth,0.5,45,1329830712592
F,0,5,F5,half,3.0,46,1329830712592
E,-1,5,E[-1]5,quarter,1.0,46,1329830712592
D,,5,D5,quarter,1.0,47,1329830712592
C,,5,C5,quarter,1.0,47,1329830712592
B,-1,4,B[-1]4,quarter,1.0,47,1329830712592
A,,4,A4,quarter,1.0,47,1329830712592
G,,4,G4,half,3.0,48,1329830712592
Rest,,,Rest,quarter,1.0,48,1329830712592
