step,alteration,octave,pitch,type,duration,measureCount,voice
A,,4,A4,quarter,1.0,18,1329830246864
F,0,4,F4,quarter,1.0,18,1329830246864
E,,4,E4,breve,12.0,19,1329830246864
G,,4,G4,whole,6.0,20,1329830246864
B,,4,B4,whole,6.0,20,1329830246864
D,,5,D5,breve,12.0,21,1329830246864
G,,4,G4,whole,6.0,22,1329830246864
G,,4,G4,half,2.0,22,1329830246864
F,0,4,F4,whole,4.0,22,1329830246864
G,,4,G4,half,2.0,23,1329830246864
F,0,4,F4,half,2.0,23,1329830246864
G,,4,G4,half,2.0,23,1329830246864
D,,5,D5,half,2.0,23,1329830246864
B,,4,B4,quarter,1.0,23,1329830246864
G,,4,G4,quarter,1.0,23,1329830246864
A,,4,A4,half,2.0,23,1329830246864
G,,4,G4,breve,12.0,24,1329830246864
G,,4,G4,whole,6.0,25,1329830246864
B,,4,B4,whole,6.0,25,1329830246864
D,,5,D5,breve,12.0,26,1329830246864
G,,4,G4,whole,6.0,27,1329830246864
G,,4,G4,half,2.0,27,1329830246864
F,0,4,F4,whole,4.0,27,1329830246864
G,,4,G4,half,2.0,28,1329830246864
F,0,4,F4,half,2.0,28,1329830246864
G,,4,G4,half,2.0,28,1329830246864
D,,5,D5,half,2.0,28,1329830246864
B,,4,B4,quarter,1.0,28,1329830246864
G,,4,G4,quarter,1.0,28,1329830246864
A,,4,A4,half,2.0,28,1329830246864
G,,4,G4,breve,12.0,29,1329830246864
A,,4,A4,whole,6.0,30,1329830246864
A,,4,A4,half,2.0,30,1329830246864
E,,4,E4,whole,4.0,30,1329830246864
D,,4,D4,whole,6.0,31,1329830246864
D,,4,D4,half,2.0,31,1329830246864
E,,4,E4,whole,4.0,31,1329830246864
G,,4,G4,whole,6.0,32,1329830246864
F,0,4,F4,half,2.0,32,1329830246864
E,,4,E4,whole,4.0,32,1329830246864
D,,4,D4,whole,4.0,33,1329830246864
A,,4,A4,half,2.0,33,1329830246864
G,,4,G4,half,2.0,33,1329830246864
A,,4,A4,quarter,1.0,33,1329830246864
G,,4,G4,quarter,1.0,33,1329830246864
A,,4,A4,quarter,1.0,33,1329830246864
F,0,4,F4,quarter,1.0,33,1329830246864
E,,4,E4,breve,12.0,34,1329830246864
C,,5,C5,breve,12.0,35,1329830246864
G,,4,G4,whole,6.0,36,1329830246864
G,,4,G4,half,2.0,36,1329830246864
C,,5,C5,whole,4.0,36,1329830246864
G,,4,G4,half,2.0,37,1329830246864
E,,4,E4,half,2.0,37,1329830246864
C,,4,C4,half,2.0,37,1329830246864
B,,3,B3,quarter,1.0,37,1329830246864
C,,4,C4,half,2.0,37,1329830246864
E,,4,E4,quarter,1.0,37,1329830246864
D,,4,D4,half,2.0,37,1329830246864
C,,4,C4,breve,12.0,38,1329830246864
C,,5,C5,whole,6.0,39,1329830246864
C,,5,C5,half,2.0,39,1329830246864
E,,5,E5,whole,4.0,39,1329830246864
D,,5,D5,whole,6.0,40,1329830246864
D,,5,D5,half,2.0,40,1329830246864
C,,5,C5,whole,4.0,40,1329830246864
D,,5,D5,half,2.0,41,1329830246864
C,,5,C5,half,2.0,41,1329830246864
E,,5,E5,half,2.0,41,1329830246864
D,,5,D5,half,2.0,41,1329830246864
B,,4,B4,quarter,1.0,41,1329830246864
G,,4,G4,quarter,1.0,41,1329830246864
A,,4,A4,half,2.0,41,1329830246864
G,,4,G4,breve,12.0,42,1329830246864
D,,5,D5,whole,6.0,43,1329830246864
A,,4,A4,whole,6.0,43,1329830246864
B,,4,B4,half,2.0,44,1329830246864
A,,4,A4,quarter,1.0,44,1329830246864
G,,4,G4,half,2.0,44,1329830246864
F,0,4,F4,quarter,1.0,44,1329830246864
E,,4,E4,whole,6.0,44,1329830246864
A,,4,A4,breve,12.0,45,1329830246864
E,,4,E4,whole,6.0,46,1329830246864
E,,4,E4,half,2.0,46,1329830246864
G,,4,G4,whole,4.0,46,1329830246864
A,,4,A4,whole,4.0,47,1329830246864
D,,5,D5,half,2.0,47,1329830246864
E,,5,E5,half,2.0,47,1329830246864
C,,5,C5,quarter,1.0,47,1329830246864
A,,4,A4,quarter,1.0,47,1329830246864
B,,4,B4,half,2.0,47,1329830246864
A,,4,A4,breve,12.0,48,1329830246864
E,,5,E5,whole,4.0,49,1329830246864
D,,5,D5,half,2.0,49,1329830246864
C,,5,C5,half,2.0,49,1329830246864
B,,4,B4,whole,4.0,49,1329830246864
A,,4,A4,whole,6.0,50,1329830246864
A,,4,A4,half,2.0,50,1329830246864
B,,4,B4,whole,4.0,50,1329830246864
E,,4,E4,half,2.0,51,1329830246864
D,,4,D4,half,2.0,51,1329830246864
E,,4,E4,half,2.0,51,1329830246864
A,,4,A4,half,2.0,51,1329830246864
G,,4,G4,quarter,1.0,51,1329830246864
E,,4,E4,quarter,1.0,51,1329830246864
F,0,4,F4,half,2.0,51,1329830246864
E,,4,E4,breve,12.0,52,1329830246864
G,,4,G4,half,2.0,53,1329830246864
F,0,4,F4,half,2.0,53,1329830246864
A,,4,A4,half,2.0,53,1329830246864
G,,4,G4,half,2.0,53,1329830246864
E,,4,E4,quarter,1.0,53,1329830246864
C,,4,C4,quarter,1.0,53,1329830246864
D,,4,D4,half,2.0,53,1329830246864
C,,4,C4,whole,6.0,54,1329830246864
C,,4,C4,half,2.0,54,1329830246864
D,,4,D4,whole,4.0,54,1329830246864
E,,4,E4,whole,6.0,55,1329830246864
E,,4,E4,half,2.0,55,1329830246864
F,0,4,F4,whole,4.0,55,1329830246864
G,,4,G4,whole,4.0,56,1329830246864
C,,5,C5,half,2.0,56,1329830246864
D,,5,D5,half,2.0,56,1329830246864
B,,4,B4,quarter,1.0,56,1329830246864
G,,4,G4,quarter,1.0,56,1329830246864
A,,4,A4,half,2.0,56,1329830246864
G,,4,G4,breve,12.0,57,1329830246864
