step,alteration,octave,pitch,type,duration,measureCount,voice
D,,4,D4,eighth,0.5,1,Tenor
C,,4,C4,eighth,0.5,1,Tenor
B,,3,B3,quarter,1.0,2,Tenor
C,,4,C4,eighth,0.5,2,Tenor
D,,4,D4,eighth,0.5,2,Tenor
E,,4,E4,quarter,1.0,2,Tenor
F,0,4,F4,quarter,1.0,2,Tenor
E,,4,E4,quarter,1.0,3,Tenor
E,,4,E4,eighth,0.5,3,Tenor
D,,4,D4,eighth,0.5,3,Tenor
C,,4,C4,quarter,1.0,3,Tenor
D,,4,D4,quarter,1.0,3,Tenor
G,1,3,G[1]3,eighth,0.5,4,Tenor
A,,3,A3,quarter,1.0,4,Tenor
G,1,3,G[1]3,eighth,0.5,4,Tenor
C,,4,C4,quarter,1.0,4,Tenor
A,,3,A3,quarter,1.0,4,Tenor
G,,3,G3,eighth,0.5,5,Tenor
A,,3,A3,eighth,0.5,5,Tenor
B,,3,B3,quarter,1.0,5,Tenor
B,,3,B3,quarter,1.0,5,Tenor
B,,3,B3,eighth,0.5,5,Tenor
A,,3,A3,eighth,0.5,5,Tenor
B,,3,B3,quarter,1.0,6,Tenor
C,,4,C4,quarter,1.0,6,Tenor
F,1,3,F[1]3,quarter,1.0,6,Tenor
B,,3,B3,quarter,1.0,6,Tenor
A,,3,A3,quarter,1.0,7,Tenor
A,,4,A4,quarter,1.0,7,Tenor
G,1,4,G[1]4,quarter,1.0,7,Tenor
E,,4,E4,eighth,0.5,7,Tenor
D,,4,D4,eighth,0.5,7,Tenor
C,,4,C4,quarter,1.0,8,Tenor
B,,3,B3,quarter,1.0,8,Tenor
C,,4,C4,quarter,1.0,8,Tenor
C,,4,C4,quarter,1.0,8,Tenor
B,,3,B3,quarter,1.0,9,Tenor
A,,3,A3,quarter,1.0,9,Tenor
A,,3,A3,quarter,1.0,9,Tenor
B,-1,3,B[-1]3,quarter,1.0,9,Tenor
A,,3,A3,eighth,0.5,10,Tenor
E,,3,E3,eighth,0.5,10,Tenor
F,1,3,F[1]3,quarter,1.0,10,Tenor
G,1,3,G[1]3,quarter,1.0,10,Tenor
E,,3,E3,quarter,1.0,0,Bass
A,,3,A3,quarter,1.0,1,Bass
B,,3,B3,quarter,1.0,1,Bass
C,,4,C4,quarter,1.0,1,Bass
B,,3,B3,eighth,0.5,1,Bass
A,,3,A3,eighth,0.5,1,Bass
G,1,3,G[1]3,quarter,1.0,2,Bass
A,,3,A3,quarter,1.0,2,Bass
E,,3,E3,quarter,1.0,2,Bass
B,,2,B2,quarter,1.0,2,Bass
C,,3,C3,eighth,0.5,3,Bass
D,,3,D3,eighth,0.5,3,Bass
E,,3,E3,quarter,1.0,3,Bass
F,0,3,F3,quarter,1.0,3,Bass
E,,3,E3,eighth,0.5,3,Bass
D,,3,D3,eighth,0.5,3,Bass
E,,3,E3,half,2.0,4,Bass
A,,2,A2,quarter,1.0,4,Bass
F,1,3,F[1]3,quarter,1.0,4,Bass
G,,3,G3,eighth,0.5,5,Bass
F,1,3,F[1]3,eighth,0.5,5,Bass
E,,3,E3,quarter,1.0,5,Bass
B,,3,B3,eighth,0.5,5,Bass
A,,3,A3,eighth,0.5,5,Bass
G,,3,G3,eighth,0.5,5,Bass
F,1,3,F[1]3,eighth,0.5,5,Bass
E,,3,E3,eighth,0.5,6,Bass
D,,3,D3,eighth,0.5,6,Bass
C,,3,C3,quarter,1.0,6,Bass
B,,2,B2,quarter,1.0,6,Bass
E,,3,E3,quarter,1.0,6,Bass
F,0,3,F3,quarter,1.0,7,Bass
C,,3,C3,eighth,0.5,7,Bass
D,,3,D3,eighth,0.5,7,Bass
E,,3,E3,quarter,1.0,7,Bass
A,,2,A2,eighth,0.5,7,Bass
B,,2,B2,eighth,0.5,7,Bass
C,,3,C3,eighth,0.5,8,Bass
D,,3,D3,eighth,0.5,8,Bass
E,,3,E3,quarter,1.0,8,Bass
A,,2,A2,quarter,1.0,8,Bass
A,,3,A3,quarter,1.0,8,Bass
G,1,3,G[1]3,quarter,1.0,9,Bass
A,,3,A3,eighth,0.5,9,Bass
G,0,3,G3,eighth,0.5,9,Bass
F,0,3,F3,eighth,0.5,9,Bass
E,,3,E3,eighth,0.5,9,Bass
D,,3,D3,eighth,0.5,9,Bass
C,1,3,C[1]3,eighth,0.5,9,Bass
D,,3,D3,quarter,1.0,10,Bass
D,1,3,D[1]3,quarter,1.0,10,Bass
E,,3,E3,quarter,1.0,10,Bass
